CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
GERMAN, 102B,1,GERMAN FOR BUSINESS,"MEROLLE, N        ",1,12,0,1,0,0,0,0,0,0,0,0,0
GERMAN,148,1,TOPICS IN NARRATIVE,"SEEBA, H C        ",1,4,6,2,3,0,0,0,0,0,0,0,0
GERMAN,155,1,KAFKA              ,"GOKTURK, D        ",3,4,2,7,1,0,0,1,0,0,0,0,0
GERMAN, 157D,1,"ADORNO,BENJM,HABERM","FELDMAN, K S      ",0,5,4,1,1,1,0,0,0,0,0,0,0
GERMAN, 160A,1,CENTURY OF EXTREMES,"SCHUERING, M      ",2,11,8,1,1,0,1,0,0,0,0,0,0
GERMAN, 160D,1,MULTICULTUR GERMANY,"GOKTURK, D        ",1,2,4,4,2,0,0,0,0,0,0,0,0
GERMAN,168,1,YIDDISH LIT & CULT ,"ADLER PECKERAR, R ",0,9,1,1,0,0,0,0,0,0,0,0,0
GERMAN,C109,1,LANGUAGE AND POWER ,"KRAMSCH, C J      ",3,15,16,5,4,0,0,0,0,0,0,0,0
GERMAN,R005B,1,READING AND COMP   ,"TROP, G S         ",1,15,8,3,4,1,1,1,0,0,0,0,0
GERMAN,R005B,2,READING AND COMP   ,"DEWEY, T K        ",11,7,1,0,0,0,0,0,0,0,0,0,0
GERMAN,R005B,3,READING AND COMP   ,"DEWEY, T K        ",8,12,0,0,0,0,0,0,0,0,0,0,0
GERMAN,R005B,4,READING AND COMP   ,"COFFEY, M         ",0,12,5,0,0,0,0,0,0,0,0,0,0
GERMAN,R005B,5,READING AND COMP   ,"BANWELL, E J      ",0,14,5,1,0,0,1,0,0,0,0,0,0
GREEK,2,1,ELEMENTARY GREEK   ,"PEPPER, T W       ",1,4,2,3,1,1,2,0,0,0,0,0,0
GREEK,101,1,HOMER              ,"MURPHY, T M       ",4,10,1,0,0,0,0,0,0,0,0,0,0
GREEK,116,1,GREEK DRAMA        ,"GRIFFITH, M       ",1,3,7,0,1,0,0,0,1,0,0,0,0
GWS,10,1,INT GENDER/WOM STDY,"ALFONSO, D R      ",5,14,9,13,0,1,0,0,0,0,0,0,0
GWS,20,1,INTRO FEMINIST THEO,"RODRIGUEZ, J M    ",0,3,5,7,5,6,2,0,1,0,1,1,3
GWS, 100AC,1,WOM AMERICA CULTURE,"AGIS, A           ",1,5,30,19,9,3,0,0,0,0,1,0,0
GWS,101,1,DOING FEMINIST RES ,"GLENN, E N        ",3,9,13,8,5,2,0,0,0,0,0,0,1
GWS,104,1,FEMINIST THEORY    ,"SALZINGER, L L    ",0,9,6,6,8,2,3,1,0,0,0,0,0
GWS,130,1,GENDER AND HEALTH  ,"BARNES, B A       ",9,14,4,2,1,0,1,1,0,0,0,0,0
GWS,139,1,WOMEN AND WORK     ,"SALZINGER, L L    ",0,4,9,7,4,2,3,1,0,1,0,0,0
GWS,144,1,ALT SEX TRANS WORLD,"TOWGHI, F         ",2,8,1,0,1,0,0,0,0,0,0,0,0
GWS,R001B,1,READING & COMP     ,"BARNES, B A       ",0,8,4,2,1,1,0,0,0,0,0,0,0
HEBREW, 001B,1,ELEMENTARY HEBREW  ,"BOYARIN, C        ",3,2,6,0,0,0,0,0,0,0,0,0,0
HIN-URD, 001B,2,INTRD HINDI        ,"HUETTEMANN, A L   ",0,10,2,3,1,0,0,0,0,0,0,0,0
HIN-URD, 100B,1,INTERMEDIATE HINDI ,"HUETTEMANN, A L   ",0,7,1,2,1,1,1,0,1,0,0,0,0
HISTART,11,1,INTR TO WESTERN ART,"OLSON, T P        ",0,16,41,53,19,6,2,1,0,0,1,0,1
HISTART,30,1,ART OF INDIA       ,"WILLIAMS, J G     ",1,4,9,6,3,4,4,2,3,0,0,0,0
HISTART, 141B,1,CLASSIC. GRK. ART  ,"NEILS, J          ",1,7,11,16,10,6,3,1,1,0,1,0,3
HISTART,162,1,VENICE 1400-1600   ,"PARTRIDGE, L W    ",0,5,15,10,16,2,0,2,0,0,1,0,1
HISTART,183,1,ART & COLONIALISM  ,"GRIGSBY, D G      ",0,4,12,10,20,2,2,0,0,0,0,0,1
HISTART, 186C,1,LATER 20TH CENT ART,"WAGNER, A M       ",0,7,27,15,18,6,2,1,2,0,1,0,0
HISTART, 190A,1,ASIAN              ,"LEVINE, G P       ",0,1,13,14,9,1,0,0,0,0,0,0,0
HISTART, 190AC,1,TOPICS:AMER ART/AC ,"MULLER, K R       ",0,2,7,8,12,3,1,1,0,0,0,0,4
HISTART, 190B,1,ANCIENT            ,"HALLETT, C H      ",2,6,14,12,8,2,0,1,0,0,0,0,1
HISTART, 190D,1,15TH-16TH CENTURY  ,"HONIG, E A        ",0,14,8,3,3,0,2,0,0,0,0,0,1
HISTART, 190F,1,19TH-20TH CENTURY  ,"DAVIS, W M        ",0,3,0,7,3,3,0,0,0,0,0,0,1
HISTART, 190F,2,19TH-20TH CENTURY  ,"ZUROMSKIS, C      ",3,10,10,6,5,0,2,0,0,1,0,0,0
HISTART, 192F,1,19TH-20TH CENTURY  ,"ZEIDLER, S L      ",0,3,4,7,2,0,0,0,0,0,0,0,0
HISTART, 192F,2,19TH-20TH CENTURY  ,"USTYUZHYN, I      ",0,2,4,1,5,0,0,0,0,0,0,0,0
HISTART, 192G,1,ART/LIFE 19C AMER  ,"MULLER, K R       ",0,6,3,1,3,1,0,0,0,0,1,0,0
HISTART,R001B,1,VISUAL EXPERIENCE  ,"MARTIN, S R       ",0,1,7,2,2,0,0,0,0,2,0,0,0
HISTART,R001B,2,VISUAL EXPERIENCE  ,"MARTIN, S R       ",0,1,5,7,1,0,1,0,0,0,0,0,1
HISTART,R001B,3,VISUAL EXPERIENCE  ,"PAULSEN, K B      ",0,5,3,3,2,2,0,0,0,0,0,0,1
HISTART,R001B,4,VISUAL EXPERIENCE  ,"RODIC, V          ",0,9,4,1,0,0,0,0,0,0,0,0,0
HISTART,R001B,5,VISUAL EXPERIENCE  ,"LYON, J V         ",0,2,9,2,3,0,0,0,0,0,0,0,0
HISTART,R001B,6,VISUAL EXPERIENCE  ,"CHUNG, F W        ",0,1,5,3,4,0,0,0,1,0,0,0,0
HISTART,R001B,7,VISUAL EXPERIENCE  ,"CYGANIK, A D      ",2,2,2,3,2,1,0,0,0,0,0,0,0
HISTORY, 004B,1,MEDIEVAL EUROPE    ,"KOZIOL, G         ",3,24,22,15,17,11,2,1,2,0,0,0,2
HISTORY,5,1,MODERN EUROPE      ,"ANDERSON, M L     ",1,50,42,17,21,5,5,2,0,0,0,0,0
HISTORY, 006B,1,CHINA 13TH-20TH    ,"HENRIOT, C R      ",6,9,15,6,6,1,3,3,1,0,0,0,3
HISTORY, 007B,1,THE UNITED STATES  ,"FRYDL, K J        ",7,93,118,83,61,27,10,5,3,0,0,0,4
HISTORY, 008B,1,LATIN AMERICA      ,"OLIVO READ, I     ",0,22,16,12,20,3,3,2,0,0,2,0,2
HISTORY,10,1,AFRICA             ,"OSSEO-ASARE, A D  ",18,7,3,3,1,0,0,0,0,0,0,0,0
HISTORY,11,1,INDIA              ,"DESHPANDE, P      ",0,5,8,5,1,0,0,0,0,0,0,0,0
HISTORY,14,1,JAPAN              ,"BERRY, M E        ",0,5,16,15,2,3,2,2,2,0,0,0,0
HISTORY, 030B,1,SCI TECH SOC NEWTON,"LESCH, J E        ",2,7,8,9,3,5,1,0,0,0,1,0,0
HISTORY,100,1,SPECIAL TOPICS     ,"SHEEHAN, J        ",0,3,5,1,4,4,0,0,0,0,0,0,0
HISTORY,100,3,SPECIAL TOPICS     ,"GOTTREICH, E R    ",0,9,11,5,4,1,1,0,0,0,0,0,2
HISTORY, 100AC,1,SPECIAL TOPICS     ,"FOLETTA, M        ",0,4,6,1,11,1,3,3,2,2,0,1,1
HISTORY,101,2,"RESEARCH, WRITING  ","FASS, P S         ",1,3,4,3,1,0,0,1,0,0,0,0,1
HISTORY,101,4,"RESEARCH, WRITING  ","KLEIN, K L        ",0,5,4,2,1,0,0,0,0,0,0,0,0
HISTORY,101,6,"RESEARCH, WRITING  ","MCLENNAN, R M     ",1,4,8,3,0,0,0,0,0,0,0,0,0
HISTORY,101,10,"RESEARCH, WRITING  ","KANG, S D         ",1,4,0,4,2,0,0,0,0,0,0,0,0
HISTORY,101,11,"RESEARCH, WRITING  ","OLIVO READ, I     ",0,5,2,0,1,1,0,1,1,0,0,0,0
HISTORY,101,14,"RESEARCH, WRITING  ","DENTON, C B       ",0,6,4,0,0,0,0,1,0,0,0,0,0
HISTORY,101,17,"RESEARCH, WRITING  ","URWAND, B A       ",0,4,2,6,1,0,0,0,0,0,0,0,0
HISTORY,101,22,"RESEARCH, WRITING  ","POSTEL, C         ",0,6,1,0,2,1,1,1,0,0,0,0,0
HISTORY, 103B,3,PROSEMINAR:  EUROPE,"ADAMTHWAITE, A    ",0,3,4,9,1,1,0,0,0,0,0,0,0
HISTORY, 103B,4,PROSEMINAR:  EUROPE,"USSISHKIN, D      ",0,5,2,5,2,0,0,0,0,0,0,0,0
HISTORY, 103D,2,PROSEMINAR: U.S.   ,"BRILLIANT, M      ",0,2,4,2,3,2,0,1,0,0,0,0,2
HISTORY, 103D,3,PROSEMINAR: U.S.   ,"CHO, J            ",1,5,4,1,1,0,0,0,0,0,0,0,0
HISTORY, 103E,2,PROSEMINAR: LAT AM ,"SELLERS-GARCIA, S ",0,5,5,1,0,0,1,0,0,0,0,0,1
HISTORY, 103H,2,PROSEMINAR:  AFRICA,"OSSEO-ASARE, A D  ",2,3,8,1,0,0,0,0,0,0,0,0,0
HISTORY, 106B,1,THE ROMAN EMPIRE   ,"PAFFORD, I        ",4,23,21,18,9,11,10,2,1,0,0,0,6
HISTORY, 109C,1,MID EAST 1750-PRES ,"TAMARI, S         ",0,11,19,21,19,3,5,5,0,0,0,0,2
HISTORY, 116A,1,CHINA:  EARLY CHINA,"GIELE, E          ",10,5,9,1,4,4,0,0,0,1,2,0,0
HISTORY, 118C,1,JAPAN: 20TH CENTURY,"BARSHAY, A E      ",1,8,21,20,18,6,0,1,0,0,0,0,0
HISTORY,123,1,CIVIL WAR AND RECON,"EINHORN, R L      ",0,23,19,11,13,9,0,7,0,0,0,0,2
HISTORY, 124B,1,U.S. 1941-1980     ,"POSTEL, C         ",0,73,45,35,63,10,10,16,5,1,0,0,2
HISTORY, 134A,1,THE AGE OF THE CITY,"HENKIN, D M       ",0,13,52,38,10,4,5,0,0,0,0,0,3
HISTORY,135,1,AMERICAN INDIANS   ,"SPEAR, J M        ",0,3,8,6,13,7,4,0,1,0,0,0,0
HISTORY,136,1,GENDER IN 20TH C US,"ROSEN, R E        ",0,8,12,5,7,1,0,0,1,0,0,0,0
HISTORY,138,1,SCIENCE IN U.S.    ,"GROPPI, S M       ",0,10,12,9,4,5,1,3,0,0,0,0,0
HISTORY,146,1,LATIN AMERICA:WOMEN,"CHOWNING, M       ",0,7,9,12,6,1,1,0,0,0,0,0,0
HISTORY, 151A,1,"BRITAIN, 1485-1660 ","SHAGAN, E H       ",0,8,25,10,7,5,0,5,0,0,0,0,1
HISTORY, 151C,1,"BRITAIN, 1848-1997 ","VERNON, J         ",0,7,19,5,10,10,4,1,0,0,0,0,2
HISTORY, 152A,1,MODERN IRELAND     ,"BRADY, T A        ",0,7,9,4,1,2,0,0,0,0,0,0,0
HISTORY, 162A,1,EUR DIPLO 1648-1914,"ADAMTHWAITE, A    ",0,29,11,12,17,10,7,8,1,0,0,0,4
HISTORY, 163A,1,EUR INTEL:1750-1870,"JAY, M E          ",0,10,11,3,9,1,0,2,0,0,0,0,1
HISTORY, 166B,1,"OLD REGIME, REVOL  ","ELM, C V          ",2,6,2,1,0,0,0,0,0,0,0,0,0
HISTORY, 171C,1,RUSSIA             ,"SLEZKINE, Y       ",6,20,28,23,16,5,1,4,1,0,0,0,2
HISTORY, 177B,1,MODERN ARMENIA     ,"ASTOURIAN, S H    ",1,3,6,1,3,2,0,0,0,0,0,0,2
HISTORY, 181B,1,SCIENCE:MOD PHYSICS,"CARSON, C         ",0,2,11,10,6,8,3,2,0,0,1,0,0
HISTORY, 185A,1,XIANITY TO CRUSADE ,"ELM, S            ",0,6,5,13,20,8,1,4,3,0,0,0,3
HISTORY,C139B,1,AMER IMMIGRANT EXP ,"MASON, C N        ",0,4,2,8,6,3,1,0,0,0,0,0,0
IAS,45,1,SURVY WORLD HISTORY,"BAILEY, S         ",4,55,27,32,15,9,4,2,0,2,0,0,2
IAS,102,1,SCOPE AND METHODS  ,"PO, L             ",1,12,16,0,0,0,0,0,0,0,0,0,1
IAS,105,1,GLOBAL PRACTICE    ,"TALWALKER, C      ",0,21,4,2,4,0,0,0,0,0,0,0,0
IAS,107,1,INTER MACRO THEORY ,"SHETH, A          ",3,6,13,13,7,11,5,4,2,1,2,0,0
IAS,150,1,ADV STD IN IAS     ,"PO, L             ",0,11,6,2,1,0,1,0,0,0,0,0,0
IAS,150,2,ADV STD IN IAS     ,"ZOOK, D C         ",2,9,0,0,0,0,0,0,0,0,0,0,0
IAS,150,4,ADV STD IN IAS     ,"TALWALKER, C      ",0,4,4,5,3,0,0,3,0,0,0,0,0
IAS,150,6,ADV STD IN IAS     ,"MAGIN, K A        ",5,3,2,3,5,2,2,1,0,0,1,0,0
IND ENG, 039B,1,FRESH/SOPH SEMINAR ,"ADLER, I          ",0,20,3,5,0,0,0,0,0,0,0,0,0
IND ENG,130,1,METHOD MANUF IMPROV,"LEACHMAN, R C     ",2,5,8,8,14,10,3,0,0,0,0,0,0
IND ENG,131,1,DISCRETE EVENT SIM ,"SCHRUBEN, L W     ",4,9,7,10,10,14,5,13,6,0,1,0,0
IND ENG,161,1,OPERATIONS RES II  ,"LIM, A            ",2,8,38,16,5,1,5,0,0,0,0,0,0
IND ENG,162,1,LINEAR PROGRAMMING ,"ATAMTURK, A       ",2,8,6,10,10,6,7,2,0,0,2,0,2
IND ENG,165,1,QUALITY CONTROL    ,"SHANTHIKUMAR, J G ",14,26,5,5,1,7,5,4,0,1,0,0,1
IND ENG,166,1,DECISION ANALYSIS  ,"OREN, S S         ",5,14,11,20,9,10,4,1,1,0,0,0,3
IND ENG,170,1,IND DES HUMAN FACT ,"JU, W G           ",4,12,5,4,4,2,4,1,0,0,0,0,1
IND ENG,171,1,INTRO WRK SYS DES  ,"DAI, C            ",4,7,16,18,11,7,5,0,1,1,0,0,0
IND ENG,180,1,SENIOR PROJECT     ,"YANO, C A         ",0,6,7,5,4,2,0,0,0,0,0,0,0
IND ENG, 190A,1,ADVANCE TOPICS IEOR,"SIDHU, I          ",0,23,9,7,0,0,0,0,0,0,0,0,0
IND ENG, 190C,1,ADVANCE TOPICS IEOR,"SIDHU, I          ",4,27,0,0,0,0,0,0,0,0,0,0,0
IND ENG, 190E,1,ADVANCE TOPICS IEOR,"SIDHU, I          ",0,8,1,4,0,0,0,0,0,0,0,0,0
IND ENG, 190G,1,ADVANCE TOPICS IEOR,"SIDHU, I          ",4,13,5,0,0,0,0,0,0,0,0,0,0
INTEGBI,24,5,FRESHMAN SEMINARS  ,"HLUSKO, L         ",13,0,0,0,0,0,0,0,0,0,0,0,0
INTEGBI,31,1,ANIMAL BIOL: EVOL  ,"CALDWELL, R L     ",3,9,5,3,26,4,4,7,3,0,0,0,3
INTEGBI,102,1,CALIF PLANT LIFE   ,"CARLSON, T J      ",5,20,7,6,5,4,4,2,3,0,0,0,0
INTEGBI, 102L,1,LAB CAL PLANT LIFE ,"CARLSON, T J      ",2,3,6,3,2,6,0,3,2,0,0,0,0
INTEGBI, 102L,2,LAB CAL PLANT LIFE ,"CARLSON, T J      ",2,8,3,2,7,2,1,2,1,0,0,0,0
INTEGBI,103,1,INVERTEBRT ZOOLOGY ,"PATEK, S N        ",0,2,0,5,8,5,0,2,0,2,0,0,1
INTEGBI, 103L,1,INVERT ZOOLOGY LAB ,"PATEK, S N        ",0,3,3,4,0,0,0,1,0,0,0,0,0
INTEGBI, 103L,2,INVERT ZOOLOGY LAB ,"PATEK, S N        ",0,2,3,4,3,1,0,0,0,0,0,0,1
INTEGBI,104,1,HIST OF VERTEBRATES,"MCGUIRE, J A      ",1,6,3,3,5,3,1,6,0,0,5,0,0
INTEGBI, 104L,1,VERTEBRATE HIST LAB,"MCGUIRE, J A      ",1,2,0,2,3,0,0,2,0,0,3,0,0
INTEGBI, 104L,2,VERTEBRATE HIST LAB,"MCGUIRE, J A      ",0,4,3,1,2,4,1,4,0,0,2,0,0
INTEGBI, 106A,1,PHYSCHEMOCE        ,"POWELL, T M       ",0,11,9,2,0,0,0,0,0,0,0,0,0
INTEGBI,108,1,PALEONTOLOGY       ,"HICKMAN, C S      ",0,1,6,8,5,2,2,1,2,0,0,0,0
INTEGBI,115,1,SYSTEMS BIOLOGY    ,"LIM, H N          ",3,5,5,1,4,0,0,4,1,0,0,0,0
INTEGBI,119,1,MEDICAL EVIDENCE   ,"CALDWELL, G S     ",1,5,4,0,7,4,2,2,0,0,0,0,0
INTEGBI,128,1,SPORTS MEDICINE    ,"MCLAUGHLIN, C E   ",2,33,16,13,29,5,5,6,1,0,0,0,2
INTEGBI,132,1,SURV HUMAN PHYSIOL ,"BROOKS, G A       ",47,75,106,69,70,40,20,11,6,2,1,0,1
INTEGBI, 132L,1,MAMMAL PHYSIOL LAB ,"BROOKS, G A       ",1,5,12,2,0,1,0,0,0,0,0,0,0
INTEGBI, 132L,2,MAMMAL PHYSIOL LAB ,"BROOKS, G A       ",0,5,13,2,1,0,0,0,0,0,0,0,0
INTEGBI, 132L,3,MAMMAL PHYSIOL LAB ,"BROOKS, G A       ",1,10,6,2,1,1,0,0,0,0,0,0,0
INTEGBI, 132L,4,MAMMAL PHYSIOL LAB ,"BROOKS, G A       ",3,13,4,3,0,0,0,0,0,0,0,0,0
INTEGBI, 132L,5,MAMMAL PHYSIOL LAB ,"BROOKS, G A       ",0,12,10,0,0,0,0,0,0,0,0,0,0
INTEGBI, 132L,6,MAMMAL PHYSIOL LAB ,"BROOKS, G A       ",3,9,6,2,1,0,0,0,0,0,0,0,0
INTEGBI, 132L,7,MAMMAL PHYSIOL LAB ,"BROOKS, G A       ",1,11,6,4,0,0,0,0,0,0,0,0,0
INTEGBI, 132L,8,MAMMAL PHYSIOL LAB ,"BROOKS, G A       ",0,2,15,5,0,0,0,0,0,0,0,0,0
INTEGBI, 135L,1,LAB MECH ORGANISMS ,"FULL, R J         ",3,8,1,0,0,0,0,0,0,0,0,0,0
INTEGBI,138,1,COMPARAT ENDOCRINO ,"BENTLEY, G E      ",2,5,5,8,7,4,7,2,3,0,0,0,2
INTEGBI,140,1,HUMAN REPRODUCTION ,"CARLSON, T J      ",20,173,39,46,66,17,10,14,1,0,4,0,2
INTEGBI, 157L,1,ECOSYSTEMS OF CALIF,"POWER, M E        ",1,5,4,3,2,3,1,0,0,0,0,0,0
INTEGBI,173,1,MAMMALOGY          ,"LACEY, E A        ",0,8,9,6,4,2,0,0,0,0,0,0,0
INTEGBI, 173L,1,MAMMALOGY LAB      ,"LACEY, E A        ",0,7,12,3,6,1,0,0,0,0,0,0,0
INTEGBI,175,1,HERPETOLOGY        ,"MCGUIRE, J A      ",1,8,0,1,4,0,2,1,2,0,1,0,1
INTEGBI, 175L,1,HERPETOLOGY LAB    ,"MCGUIRE, J A      ",0,5,0,1,2,1,2,1,1,0,0,0,1
INTEGBI,C143B,1,HORMONES & BEHAVIOR,"KRIEGSFELD, L J   ",2,52,9,10,23,3,9,9,7,0,1,0,1
INTEGBI,C149,1,MOLECULAR ECOLOGY  ,"MORITZ, C C       ",2,4,0,0,3,0,0,3,0,0,0,0,0
INTEGBI,C185,1,HUMAN PALEONTOLOGY ,"WHITE, T D        ",1,0,0,1,4,5,2,2,1,0,0,0,0
ISF,60,1,TECHNOLOGY & VALUES,"CIPOLAT, U A      ",1,1,8,14,14,15,5,3,4,4,0,0,2
ISF, 100A,1,SOC THRY CULT ANLYS,"WREN, G P         ",1,5,4,6,11,10,5,5,3,1,0,1,5
ISF, 100A,2,SOC THRY CULT ANLYS,"KLEE, E B         ",0,15,7,11,7,4,2,3,4,2,3,0,4
ISF, 100B,1,SOC THRY CULT ANLYS,"EHRLICH, R M      ",0,5,5,7,9,5,5,2,2,1,2,2,1
ISF, 100D,1,TECHNOL & SOCIETY  ,"HOLUB, R W        ",4,10,10,14,10,5,1,4,2,0,0,0,0
ISF,189,1,ISF RESEARCH METHOD,"HOLUB, R W        ",2,8,1,0,2,0,0,0,0,0,0,0,0
ISF,190,1,SENIOR THESIS      ,"WREN, G P         ",0,4,4,4,4,0,1,2,0,0,0,0,1
ISF,190,2,SENIOR THESIS      ,"KLEE, E B         ",0,5,6,3,1,1,0,0,0,0,0,0,1
ISF,190,3,SENIOR THESIS      ,"IPSEN, A E        ",2,6,4,1,2,1,0,0,1,0,0,0,1
ISF,190,4,SENIOR THESIS      ,"EHRLICH, R M      ",0,2,1,1,4,0,0,1,0,0,0,0,3
ISF,H195,1,HONORS THESIS      ,"CIPOLAT, U A      ",2,10,2,0,0,0,0,0,0,0,0,0,0
ITALIAN,1,1,ELEMENTARY ITALIAN ,"DI CARLO, A       ",1,10,2,1,0,1,0,0,0,0,0,0,0
ITALIAN,1,3,ELEMENTARY ITALIAN ,"BIASIN, G         ",5,5,3,3,2,0,1,0,0,0,0,0,0
ITALIAN,1,4,ELEMENTARY ITALIAN ,"DI CARLO, A       ",8,3,1,0,1,0,0,1,0,0,0,0,0
ITALIAN,1,6,ELEMENTARY ITALIAN ,"BIASIN, G         ",1,15,3,2,2,2,0,0,0,0,0,0,0
ITALIAN,1,7,ELEMENTARY ITALIAN ,"DI CARLO, A       ",10,4,2,2,0,0,0,0,0,0,0,0,0
ITALIAN,2,2,ELEMENTARY ITALIAN ,"BIASIN, G         ",0,5,5,2,2,0,0,0,0,0,0,0,0
ITALIAN,2,3,ELEMENTARY ITALIAN ,"BELLEZZA, A M     ",0,6,6,1,4,0,0,0,1,0,0,0,0
ITALIAN,2,4,ELEMENTARY ITALIAN ,"JACOBSEN, M M     ",1,12,5,1,0,0,0,0,0,0,0,0,0
ITALIAN,2,5,ELEMENTARY ITALIAN ,"DI CARLO, A       ",0,6,4,2,1,2,0,1,0,0,0,0,0
ITALIAN,3,2,INTERM ITALIAN     ,"BELLEZZA, A M     ",1,2,7,3,0,1,0,0,1,0,0,0,0
ITALIAN,4,1,ADV ITALIAN        ,"JACOBSEN, M M     ",2,3,5,3,0,0,0,0,1,0,0,0,1
ITALIAN,4,2,ADV ITALIAN        ,"DI CARLO, A       ",2,5,4,1,1,1,1,0,0,0,0,0,0
ITALIAN, 039D,1,FRESH/SOPH SEMINAR ,"ASCOLI, A R       ",0,2,5,2,1,0,0,0,0,0,0,0,1
ITALIAN,103,1,HIST ITAL CULTURAL ,"FULLER, M G       ",0,7,2,3,1,2,0,0,0,0,0,0,0
ITALIAN,120,1,ITALIAN STUDIES    ,"RICCIARDI, A      ",1,3,6,2,0,0,0,0,0,0,0,0,0
ITALIAN, 130B,1,PURG PAR (ENGLISH) ,"BOTTERILL, S N    ",0,4,9,8,1,1,0,1,0,0,0,0,0
ITALIAN,R005B,1,READING & COMP     ,"SPACKMAN, B G     ",2,10,2,0,1,1,0,0,0,0,0,0,0
ITALIAN,R005B,2,READING & COMP     ,"SPACKMAN, B G     ",1,10,2,1,1,1,0,0,0,0,0,0,0
JAPAN, 001B,1,ELEMENTARY JAPANESE,"TOMIZUKA, M       ",3,6,1,2,0,0,0,0,1,0,0,0,0
JAPAN, 001B,2,ELEMENTARY JAPANESE,"TOMIZUKA, M       ",1,7,4,0,2,0,0,0,0,0,0,0,0
JAPAN, 001B,3,ELEMENTARY JAPANESE,"TOMIZUKA, M       ",1,8,0,1,3,2,0,0,0,0,0,0,0
JAPAN, 001B,5,ELEMENTARY JAPANESE,"TOMIZUKA, M       ",0,6,3,3,3,0,1,0,0,0,0,0,0
JAPAN, 001B,6,ELEMENTARY JAPANESE,"TOMIZUKA, M       ",0,7,1,4,1,0,2,0,0,0,0,0,0
JAPAN, 001B,7,ELEMENTARY JAPANESE,"TOMIZUKA, M       ",0,8,2,1,2,1,0,0,0,0,0,0,0
JAPAN, 001B,8,ELEMENTARY JAPANESE,"TOMIZUKA, M       ",1,10,3,1,2,0,0,0,0,0,0,0,0
JAPAN, 001B,9,ELEMENTARY JAPANESE,"TOMIZUKA, M       ",0,8,3,1,1,0,0,0,0,0,0,0,0
JAPAN, 001B,10,ELEMENTARY JAPANESE,"TOMIZUKA, M       ",1,8,3,1,1,0,1,0,0,0,0,0,0
JAPAN, 007B,1,INTRO JAPAN LIT    ,"WALLACE, J        ",0,23,26,10,2,2,0,0,1,0,0,0,0
JAPAN, 010B,1,INTERM JAPANESE    ,"KOSAKA, S         ",0,13,4,1,0,0,0,0,0,0,0,0,1
JAPAN, 010B,2,INTERM JAPANESE    ,"KOSAKA, S         ",0,8,6,1,2,0,0,0,0,0,0,0,0
JAPAN, 010B,3,INTERM JAPANESE    ,"KOSAKA, S         ",1,5,3,1,1,1,0,0,0,0,0,0,0
JAPAN, 010B,4,INTERM JAPANESE    ,"KOSAKA, S         ",3,11,2,0,1,1,1,0,0,0,1,0,0
JAPAN, 010B,5,INTERM JAPANESE    ,"KOSAKA, S         ",2,9,4,5,1,1,0,1,0,0,0,0,0
JAPAN, 010B,6,INTERM JAPANESE    ,"KOSAKA, S         ",2,9,7,2,0,0,0,0,0,0,0,0,0
JAPAN, 100B,1,ADVANCED JAPANESE  ,"WALLACE, N K      ",0,9,5,1,3,1,0,0,0,0,0,0,0
JAPAN, 100B,2,ADVANCED JAPANESE  ,"WALLACE, N K      ",0,5,2,3,0,3,2,1,1,0,0,0,1
JAPAN, 100B,3,ADVANCED JAPANESE  ,"WALLACE, N K      ",0,7,7,2,3,0,0,2,0,0,0,0,0
JAPAN,102,1,FOURTH-YR: CULTURE ,"SHIBAHARA, C      ",0,8,4,3,0,2,1,0,0,0,0,0,0
JAPAN,146,1,JAPANESE HIST DOC  ,"HORTON, H M       ",0,21,2,3,2,1,3,3,0,0,0,0,0
JAPAN,159,1,CONTEM JAPANESE LIT,"WALLACE, J        ",1,15,6,5,1,0,0,0,0,0,0,0,0
JAPAN,180,1,GHOSTS MOD JAPAN   ,"O'NEILL, D C      ",1,10,9,5,2,0,0,0,0,0,0,0,0
JEWISH,101,1,JSCULTURAL LEGACIES,"ALTER, R B        ",0,9,8,1,1,1,1,0,0,0,0,0,0
JOURN,141,1,MASS MEDIA         ,"GOLDSTEIN, T J    ",0,12,36,19,27,14,2,0,0,0,0,0,1
KOREAN, 001B,1,ELEMENTARY KOREAN  ,"KO, K             ",2,9,2,0,0,0,0,0,0,0,0,0,0
KOREAN, 001BX,1,ELEM KOREAN HERITAG,"LEE, S C          ",3,11,0,1,1,1,0,0,0,0,0,0,0
KOREAN, 001BX,2,ELEM KOREAN HERITAG,"LEE, S C          ",3,10,1,1,0,0,0,0,0,0,0,0,0
KOREAN, 001BX,3,ELEM KOREAN HERITAG,"LEE, S C          ",1,15,1,0,0,0,0,0,0,0,0,0,0
KOREAN, 010BX,1,INT KOREAN HERITAG ,"LEE, M            ",2,7,1,1,2,1,1,0,0,0,0,0,0
KOREAN, 010BX,2,INT KOREAN HERITAG ,"LEE, M            ",2,7,3,0,1,0,0,0,0,0,0,0,0
KOREAN, 010BX,3,INT KOREAN HERITAG ,"LEE, M            ",3,9,1,0,0,0,0,0,0,0,0,0,0
KOREAN, 100B,1,ADVANCED KOREAN    ,"KO, K             ",3,15,4,2,0,1,0,0,0,0,0,0,0
KOREAN, 100B,2,ADVANCED KOREAN    ,"KO, K             ",3,15,2,1,0,0,0,0,0,0,0,0,0
